parcelid,latitude,longitude
12095911,34132325,-118176156
12131014,34161726,-118033106
12150061,34224351,-118229390
12152383,34214104,-118225621
12153447,34213622,-118202193
12153576,34208046,-118200318
12158341,34181075,-118160092
12159130,34185890,-118167348
12161544,34203898,-118145734
12169883,34184501,-118113988
12178891,34241947,-118225860
12189697,33979425,-118287293
12195037,33970771,-118296729
12197816,33972732,-118256989
12212506,33956229,-118260300
12226515,33939681,-118294549
12254590,33884459,-118285171
12254636,33883968,-118282697
12256329,33876228,-118265554
12264927,33894797,-118241411
12297945,33968193,-118220619
12300913,33954270,-118225304
12306580,33963999,-118220707
12317188,33965454,-118179093
12330548,33947188,-118140108
12332297,33945749,-118126083
12371132,34012723,-118142391
12372183,34018622,-118154379
12376538,34011799,-118109195
12386612,33966927,-118124092
12394723,33977820,-118093609
12414480,33864853,-118051343
12418085,33865339,-118105427
12420333,33856599,-118046965
12420655,33856149,-118053373
12429193,33837114,-118089297
12446078,33879457,-118128485
12458567,33853964,-118199153
12458881,33850170,-118198253
12461116,33846597,-118172279
12470772,33845284,-118155201
12472660,33847455,-118156679
12481708,33864410,-118135429
12482614,33858763,-118139107
12484450,33853367,-118116598
12492445,33835664,-118107627
12494250,33819343,-118117670
12499864,33819670,-118199493
12515196,33799207,-118117378
12516218,33806296,-118123391
12530743,33758131,-118133873
12545448,33763899,-118160953
12568003,33820295,-118210765
12591076,33835997,-118288276
12595331,33845200,-118297000
12605251,33816358,-118285711
12638398,33812732,-118298459
12644517,33747997,-118304361
12648106,33740118,-118302708
12663912,33836646,-118378976
12665500,33830578,-118387089
12690377,33792683,-118377429
12711615,33767749,-118388004
12725164,33918166,-118084352
12738777,33911836,-118017357
12747177,33904707,-118084400
12755947,33897924,-118084526
12773159,34040626,-118037665
12781992,33989121,-118050793
12789542,33965346,-118014382
12801862,33973359,-118055815
12863194,34117074,-117745784
12873709,34068135,-117727427
12874308,34074539,-117722924
12885665,34045914,-117771124
12889994,34072108,-117782637
12894286,34098752,-117740932
12897552,34087986,-117751533
12898754,34102773,-117772560
12911343,34094520,-117845846
12913781,34100567,-117886296
12950887,34060109,-117895010
12952782,34059283,-117927905
12965643,34149322,-117988498
12967064,34153439,-118004230
12970819,34137576,-117958875
12976718,34097787,-118003465
12998388,34102030,-118034678
13013095,34149404,-117944851
13040729,34107820,-117843472
13042041,34131751,-117837479
13080524,34005289,-117870681
13086077,34023016,-117901551
13093684,34049492,-117925203
13838441,33753611,-117886681
13845901,33729014,-117863454
13886693,33747208,-118105736
13901035,33873914,-117996499
13907449,33841509,-117989620
13909337,33854257,-117980949
13925458,33790413,-118073014
13927256,33791171,-118085374
13948709,33771068,-117966100
13969441,33731678,-117939011
13996109,33803656,-117949999
14008533,33785033,-117972233
14012601,33814345,-118013958
14016931,33848658,-118001748
14023542,33681350,-117900177
14031700,33731040,-117955017
14052077,33685122,-117984911
14056674,33679730,-117973430
14058149,33663432,-117951874
14063564,33696919,-117980656
14064170,33699769,-117956480
14087145,33748675,-117909459
14090538,33762682,-118029442
14090807,33764949,-118027440
14094181,33777999,-117976769
14095432,33776638,-118045690
14108135,33816680,-118054844
14130774,33849100,-117946314
14143846,33885610,-117986536
14144896,33893889,-117939654
14148219,33914462,-117920571
14150162,33921069,-117900090
14158655,33921058,-117884316
14159765,33929566,-117881293
14162288,33906336,-117834452
14179276,33877105,-117855231
14183893,33881138,-117827466
14193398,33887316,-117785622
14213493,33838343,-117809465
14218869,33844411,-117754235
14222189,33820072,-117808536
14240776,33783698,-117844160
14247951,33764843,-117845947
14252308,33762797,-117900053
14270164,33681133,-117893873
14270264,33682120,-117894624
14291631,33657381,-117871677
14317144,33593490,-117859567
14322384,33671247,-117770552
14325819,33609028,-117823152
14365650,33653784,-117692200
14372758,33635068,-117685468
14378325,33634764,-117707508
14383076,33605041,-117694674
14424052,33505463,-117648839
14429030,33471674,-117708339
14467065,33583782,-117581697
14475337,33607907,-117658105
14483888,33636379,-117625075
14500974,33653814,-117633345
14505760,33658050,-117612186
11350319,34470204,-118644274
14221005,33825320,-117774853
14256708,33739587,-117820812
14351128,33728251,-117768047
14463194,33569262,-117636553
17224908,34224024,-118830961
17194729,34175345,-118977491
11151167,34401951,-118446327
14322111,33640482,-117789254
17153535,34186104,-119229765
17204399,34265540,-118857867
11296854,34703639,-118094300
14235032,33795315,-117824458
12229853,33941231,-118230525
17204739,34294360,-118871419
14211076,33839264,-117857206
14455213,33484729,-117588206
14451172,33416144,-117609037
13837117,33774570,-117872765
14163638,33904476,-117817759
11690710,34128590,-118501236
14208826,33862357,-117765360
11302265,34688378,-118073134
17069904,34388507,-119302364
17075138,34286178,-119296859
17081474,34266728,-119274528
17107814,34276044,-119149524
17124814,34229931,-119074547
17141321,34229803,-118992240
17173623,34156175,-119190590
17184659,34157907,-119167164
17193472,34171424,-118971634
17208493,34252258,-118885107
17209982,34214139,-118880678
17230477,34283062,-118756792
17236893,34297875,-118677995
17249656,34270448,-118670740
17250766,34261382,-118747991
17251756,34270621,-118756351
17261372,34276609,-118669231
17283295,34195110,-118843427
10728892,34184976,-118637628
10739871,34162026,-118698649
10788215,34196267,-118569697
10795426,34174600,-118586634
10802683,34163530,-118533369
10807403,34159152,-118591764
10815154,34152337,-118558700
10826119,34206343,-118439728
10830171,34195937,-118460722
10831757,34198724,-118466911
10835045,34198815,-118514670
10840300,34190381,-118443947
10863630,34148473,-118454852
10872744,34217198,-118409945
10874463,34219402,-118407649
10888197,34183633,-118403589
10890275,34182902,-118372551
10898265,34171037,-118383801
10900838,34156544,-118379945
10906052,34154362,-118413699
10908028,34151233,-118378868
10917346,34141671,-118411349
10936019,34173159,-118355573
10953687,34206706,-118325749
10963036,34316861,-118454846
10991198,34261936,-118323391
10992400,34269503,-118314611
11009151,34279817,-118524237
11016776,34294988,-118455619
11022220,34263246,-118429271
11032314,34226048,-118443688
11041429,34249075,-118449506
11049128,34275751,-118472114
11055979,34257145,-118490223
11057001,34267721,-118490111
11070517,34269484,-118590817
11098264,34228490,-118573772
11099960,34226384,-118552995
11109061,34449024,-118521272
11165340,34393100,-118555873
11174485,34491220,-118625081
11187317,34600293,-118150166
11188030,34590457,-118159324
11195314,34587950,-118125828
11203251,34564334,-118075800
11211531,34566244,-118032235
11216009,34564526,-118020850
11227884,34540643,-117959201
11235563,34551046,-118068538
11262330,34655948,-118230372
11280710,34685384,-118178000
11288158,34713269,-118146647
11291133,34678891,-118117681
11294012,34695492,-118117302
11300780,34677777,-118091822
11306265,34694183,-118180373
11322917,34612681,-118303882
11354707,34801997,-118326311
11399228,33969710,-118351105
11408730,33958976,-118326433
11419859,33905375,-118356557
11480834,33920511,-118361959
11496392,33871721,-118388247
11500977,33882102,-118402025
11505680,33900141,-118417498
11559990,34035242,-118428161
11560520,34022991,-118439898
11573689,34024230,-118454129
11574608,34009552,-118459923
11588051,34006415,-118478706
11610103,34036607,-118411341
11611867,34044271,-118424023
11652302,34128560,-118445929
11652417,34126566,-118448059
11659832,34064617,-118484909
11665047,34044845,-118543230
11720213,34021230,-118305606
11731798,34028105,-118288410
11733463,34027737,-118342184
11737788,34039991,-118363165
11741271,34047451,-118361067
11741730,34045177,-118354813
11762278,33990255,-118243928
11765131,34003282,-118266385
11878428,34108347,-118166852
11884125,34102409,-118141889
11889557,34133178,-118105054
11892796,34117210,-118108680
11892888,34115312,-118111249
11908600,34072071,-118127364
11923083,34124391,-118067262
11935409,34071134,-118257414
11944878,34094457,-118276782
11948822,34107427,-118269785
11950466,34114197,-118252280
11970339,34119435,-118214824
11974431,34132823,-118191049
11982629,34064325,-118314141
11989460,34073248,-118321395
11996175,34085546,-118341030
12005166,34086829,-118312955
12005629,34083795,-118305525
12009036,34091771,-118286529
12014079,34119331,-118345126
12040259,34243716,-118250660
12041156,34237181,-118249640
12042498,34233065,-118257468
12052065,34181140,-118281099
12077848,34152748,-118220891
12085164,34133480,-118235078
12087386,34138846,-118223521
12104799,34154731,-118143403
12106729,34169126,-118152614
12107571,34165967,-118141525
12124683,34140215,-118077812
12127324,34169586,-118073948
12130608,34166222,-118034904
12136998,34144667,-118064738
12137590,34140537,-118064023
12157141,34198450,-118190071
12172529,34177725,-118115203
12174676,34191304,-118110687
12178869,34239924,-118227504
12213456,33955348,-118251482
12235835,33936212,-118284206
12239161,33930346,-118264818
12261539,33890329,-118251293
12271547,33913353,-118233515
12274302,33900842,-118238929
12314168,33949310,-118183293
12339850,33909914,-118148535
12346683,33907026,-118111720
12389113,33975159,-118104966
12408552,33880560,-118089282
12408888,33881069,-118091620
12411785,33863721,-118068084
12434322,33825253,-118076973
12450799,33867384,-118150887
12461498,33842201,-118171201
12471219,33841931,-118147369
12471319,33844043,-118147794
12478852,33862586,-118123360
12489606,33844561,-118139064
12497602,33807734,-118199823
12504587,33794590,-118178999
12515028,33802211,-118121436
12516326,33809083,-118113123
12533242,33766390,-118132835
12565190,33869547,-118197555
12569032,33808561,-118207702
12569501,33806865,-118208329
12579766,33811658,-118273975
12593296,33841493,-118291784
12606244,33828285,-118356188
12608877,33818297,-118316963
12627451,33787974,-118273595
12627558,33788053,-118275170
12662920,33837319,-118383554
12668777,33806442,-118391505
12668877,33808592,-118391031
12677134,33846916,-118350125
12681590,33811568,-118371715
12682624,33803062,-118354051
12683174,33801571,-118355400
12686090,33798740,-118386355
12692533,33761454,-118312979
12696927,33751355,-118311674
12706994,33786356,-118373024
12713128,33774281,-118360671
12720365,33927270,-118078996
12736957,33915180,-118005972
12743095,33911366,-118076778
12748612,33906753,-118030061
12748712,33904402,-118035874
12764062,34059924,-118044189
12779096,34000644,-118051557
12779142,33996912,-118050259
12789197,33969375,-118016575
12797182,33949333,-118032117
12799235,33960761,-118038754
12815567,34013339,-117995151
12844784,33986565,-117918447
12858001,33978337,-117976037
12858723,33986472,-117837604
12869272,34093561,-117707289
12903510,34090489,-117836117
12951887,34060034,-117915198
12953935,34053215,-117921213
12962619,34115444,-118006489
12973039,34122549,-117987619
12982803,34085619,-118008064
12989043,34078939,-117959803
13000703,34090070,-118035614
13022879,34111587,-117912633
13039350,34138143,-117848508
13044628,34133219,-117821070
13047486,34138850,-117790129
13047868,34125504,-117788324
13053041,34123044,-117713098
13098373,33987319,-117880373
11388575,33978647,-118367446
13860046,33680705,-118005531
13862709,33665717,-117997783
13866614,33888538,-117927937
13867377,33876825,-117912593
13878900,33844181,-117910062
13884082,33788878,-117864371
13893461,33612111,-117900590
13900654,33392308,-117594211
13923932,33836025,-117885328
13977624,33691893,-118002723
13979544,33638589,-117910077
13993240,33828554,-117948426
13996821,33811164,-117934862
13998246,33788013,-118019895
14008680,33788179,-117967474
14014529,33842431,-118005651
14020515,33673250,-117926417
14021842,33692808,-117934180
14051440,33666307,-117972366
14053855,33677109,-117962903
14058772,33682432,-117951757
14062437,33689727,-117955986
14080672,33726698,-118056037
14081476,33727951,-118066846
14082903,33746440,-118018718
14083255,33755447,-118026681
14092573,33763735,-118013777
14093637,33784869,-117982845
